API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-003-22417-00-00 ,Yes,Yes,Yes,22417,Ames 1,Icon Energy Corp.,Oil Development,Plugged and Abandoned,Richburg,Richburg,Allegany,Wirt,Bolivar,B,Richburg,10/15/2016,9/2/1993,9/27/1993,10/4/1993,10/14/1993,5/11/1994,10/15/2016,4/4/1994,Released,1,Vertical,9,NA,1600,-78.17244,42.12038,-78.17244,42.12038,1692,1692,0,1692,Not Listed,,,,,10/20/2016
31-003-22419-00-00 ,Yes,Yes,No,22419,Bledsoe 5x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/11/1993,11/14/1993,1/6/1994,,5/11/1994,Released,1,Vertical,9,NA,1850,-77.76604,42.07203,-77.76604,42.07203,1860,1860,0,1860,Not Listed,,,,,8/7/2024
31-003-22420-00-00 ,Yes,Yes,No,22420,Bledsoe 6x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/7/1993,11/10/1993,1/6/1994,,5/7/1994,Released,1,Vertical,9,NA,1850,-77.76791,42.07199,-77.76791,42.07199,1850,1850,0,1850,Not Listed,,,,,8/7/2024
31-003-22421-00-00 ,Yes,Yes,No,22421,Bledsoe 7x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/16/1993,11/19/1993,1/4/1994,,5/11/1994,Released,1,Vertical,9,NA,1850,-77.76993,42.07204,-77.76993,42.07204,1840,1840,0,1840,Not Listed,,,,,8/7/2024
31-003-22422-00-00 ,Yes,Yes,No,22422,Bledsoe 8x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/1/1993,11/3/1993,12/2/1993,,5/1/1994,Released,1,Vertical,9,NA,1850,-77.771155,42.072116,-77.771155,42.072116,1830,1830,0,1830,Not Listed,,,,,8/7/2024
31-003-22423-00-00 ,Yes,Yes,No,22423,Bledsoe 9x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/19/1993,11/22/1993,1/6/1994,,5/19/1994,Released,1,Vertical,9,NA,1850,-77.76789,42.07057,-77.76789,42.07057,1860,1860,0,1860,Not Listed,,,,,8/7/2024
31-003-22424-00-00 ,Yes,Yes,No,22424,Bledsoe 10x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/23/1993,11/27/1993,1/18/1994,,5/23/1994,Released,1,Vertical,9,NA,1850,-77.76968,42.07051,-77.76968,42.07051,1860,1860,0,1860,Not Listed,,,,,8/7/2024
31-003-22425-00-00 ,Yes,Yes,No,22425,Bledsoe 11x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,12/3/1993,12/9/1993,8/27/1994,,5/25/1994,Released,1,Vertical,9,NA,1850,-77.7712,42.07074,-77.7712,42.07074,1870,1870,0,1870,Not Listed,,,,,8/7/2024
31-003-22426-00-00 ,Yes,Yes,No,22426,Bledsoe 12x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/23/1993,10/8/1993,11/16/1993,11/19/1993,1/2/1994,,5/16/1994,Released,1,Vertical,9,NA,1850,-77.76514,42.07132,-77.76514,42.07132,1870,1870,0,1870,Not Listed,,,,,8/7/2024
31-003-22430-00-00 ,Yes,Yes,No,22430,Dean; J 1,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Andover,H,Fulmer Valley,,9/28/1993,10/8/1993,10/20/1993,10/23/1993,11/18/1993,,4/20/1994,Released,1,Vertical,9,NA,1500,-77.79563,42.12899,-77.79563,42.12899,1525,1525,0,1525,Not Listed,,,,,10/20/2021
31-003-22431-00-00 ,Yes,Yes,No,22431,Lot 47 1a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,9/28/1993,10/8/1993,10/23/1993,10/28/1993,12/3/1993,,4/23/1994,Released,1,Vertical,9,NA,1500,-77.82308,42.11347,-77.82308,42.11347,1500,1500,0,1500,Not Listed,,,,,10/20/2021
31-003-22432-00-00 ,Yes,Yes,No,22432,McAndrew; H Lot 50 3,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,9/28/1993,10/8/1993,10/18/1993,10/20/1993,11/9/1993,,4/18/1994,Released,1,Vertical,9,NA,2000,-77.81251,42.11781,-77.81251,42.11781,1997,1997,0,1997,Not Listed,,,,,1/21/2025
31-003-22437-00-00 ,No,Yes,No,22437,Stanbro 1,Vandermark Exploration Inc.,Dry Hole,Plugged and Abandoned,Oriskany,Not Applicable,Allegany,New Hudson,Black Creek,G,Not Applicable,11/2/1993,9/27/1993,10/14/1993,10/18/1993,11/2/1993,11/2/1993,11/2/1993,4/18/1994,Released,0,Vertical,9,NA,3500,-78.21871,42.271,-78.21871,42.271,360,360,0,360,Not Listed,,,,,5/2/1994
31-003-22465-00-00 ,Yes,Yes,No,22465,Bledsoe 3x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,2/23/1994,3/7/1994,7/26/1994,7/29/1994,9/9/1994,,1/26/1995,Released,1,Vertical,9,NA,1850,-77.76972,42.07321,-77.76972,42.07321,1824,1824,0,1824,Not Listed,,,,,8/7/2024
31-003-22466-00-00 ,Yes,Yes,No,22466,Bledsoe 2x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,2/23/1994,3/7/1994,7/30/1994,8/3/1994,9/1/1994,,1/30/1995,Released,1,Vertical,9,NA,1850,-77.76836,42.07333,-77.76836,42.07333,1835,1835,0,1835,Not Listed,,,,,8/7/2024
31-003-22467-00-00 ,Yes,Yes,No,22467,Bledsoe 1x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,2/23/1994,3/7/1994,8/4/1994,8/7/1994,9/8/1994,,2/4/1995,Released,1,Vertical,9,NA,1850,-77.76678,42.07338,-77.76678,42.07338,1839,1839,0,1839,Not Listed,,,,,8/7/2024
31-003-22468-00-00 ,Yes,Yes,No,22468,Bledsoe 4x,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,2/23/1994,3/7/1994,7/24/1994,7/27/1994,8/29/1994,,1/24/1995,Released,1,Vertical,9,NA,1850,-77.77133,42.07318,-77.77133,42.07318,1825,1825,0,1825,Not Listed,,,,,8/7/2024
31-003-22489-00-00 ,Yes,Yes,No,22489,Dean; H 69-1,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Andover,H,Fulmer Valley,,6/7/1994,6/24/1994,6/27/1994,6/29/1994,9/1/1994,,12/27/1994,Released,1,Vertical,9,NA,1500,-77.80384,42.12878,-77.80384,42.12878,1452,1452,0,1452,Not Listed,,,,,11/20/2024
31-003-22490-00-00 ,Yes,Yes,No,22490,Dean; J 4,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Andover,H,Fulmer Valley,,6/7/1994,6/24/1994,6/29/1994,7/1/1994,9/8/1994,,12/29/1994,Pre-1989 Well (N/A),1,Vertical,9,NA,1500,-77.79808,42.12895,-77.79808,42.12895,1531,1531,0,1531,Not Listed,,,,,10/20/2021
31-003-22491-00-00 ,Yes,Yes,No,22491,Lynch; C 1a,Otis Eastern Service Inc.,Oil Development,Plugged and Abandoned,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,8/17/2011,6/7/1994,6/24/1994,7/6/1994,7/7/1994,8/10/1994,8/17/2011,1/6/1995,Released,0,Vertical,9,NA,2000,-77.82128,42.11393,-77.82128,42.11393,2028,2028,0,2028,Not Listed,,,,,9/21/2011
31-003-22492-00-00 ,Yes,Yes,No,22492,McAndrew; R 48-1,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,6/7/1994,6/24/1994,7/1/1994,7/6/1994,8/5/1994,,1/1/1995,Released,1,Vertical,9,NA,1500,-77.82433,42.11159,-77.82433,42.11159,1457,1457,0,1457,Not Listed,,,,,1/21/2025
31-003-22493-00-00 ,Yes,Yes,No,22493,Wormley; F 3,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,6/7/1994,6/24/1994,7/12/1994,7/13/1994,8/17/1994,,1/12/1995,Released,1,Vertical,9,NA,1500,-77.82884,42.10788,-77.82884,42.10788,1456,1456,0,1456,Not Listed,,,,,10/20/2021
31-003-22494-00-00 ,Yes,Yes,No,22494,Potter 12,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,6/1/1994,6/30/1994,7/21/1994,7/25/1994,8/6/1994,,1/21/1995,Released,1,Vertical,9,NA,2200,-77.76996,42.07928,-77.76996,42.07928,2199,2199,0,2199,Not Listed,,,,,8/7/2024
31-003-22496-00-00 ,Yes,Yes,No,22496,Herr D 1a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Andover,I,Fulmer Valley,,6/22/1994,7/1/1994,7/8/1994,7/11/1994,9/14/1994,,1/8/1995,Released,1,Vertical,9,NA,2000,-77.7916,42.13605,-77.7916,42.13605,2029,2029,0,2029,Not Listed,,,,,11/20/2024
31-003-22499-00-00 ,No,Yes,No,22499,Michaels; F 1,A. J. Lease Account,Dry Hole,Plugged and Abandoned,Oriskany,Not Applicable,Allegany,Granger,Fillmore,F,Not Applicable,10/25/1994,7/20/1994,8/1/1994,8/16/1994,8/23/1994,8/23/1994,10/25/1994,2/16/1995,Released,0,Vertical,9,NA,3000,-78.02982,42.44553,-78.02982,42.44553,2817,2817,0,2817,Not Listed,,,,,4/13/1995
31-003-22529-00-00 ,Yes,Yes,No,22529,Clark 100 1,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,10/13/1994,10/27/1994,11/30/1994,12/2/1994,5/24/1995,,5/30/1995,Released,1,Vertical,9,NA,2000,-77.7498,42.067043,-77.7498,42.067043,1975,1975,0,1975,Not Listed,,,,,12/13/2019
31-003-22530-00-00 ,Yes,Yes,No,22530,Clark 100 2,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,10/13/1994,10/27/1994,12/6/1994,12/12/1994,5/30/1995,,6/6/1995,Released,1,Vertical,9,NA,2000,-77.749746,42.064666,-77.749746,42.064666,1850,1850,0,1850,Not Listed,,,,,12/13/2019
31-003-22552-00-00 ,Yes,Yes,Yes,22552,Wheeler 88 (W88),Simon of Bolivar Enterprises Inc.,Enhanced Oil Recovery - Injection,Inactive,Bradford Third,Bradford Third,Allegany,Bolivar,Bolivar,H,Richburg,,1/4/1995,3/13/1995,3/14/1995,3/23/1995,4/14/1995,,9/14/1995,Released,1,Vertical,9,NA,1500,-78.175065,42.008309,-78.175065,42.008309,1548,1548,0,1548,Enhanced Oil Recovery - Injection,,,,,12/13/2019
31-003-22577-00-00 ,Yes,Yes,No,22577,D. Duke 1-D,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,5/23/1995,6/9/1995,6/27/1995,6/29/1995,7/28/1995,,12/27/1995,Released,1,Vertical,9,NA,1500,-77.8258,42.11132,-77.8258,42.11132,1405,1405,0,1405,Not Listed,,,,,11/20/2024
31-003-22578-00-00 ,Yes,Yes,No,22578,H. Ford 2-F,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,A,Beech Hill-Independence,,5/23/1995,6/9/1995,6/23/1995,6/26/1995,7/24/1995,,12/23/1995,Released,1,Vertical,9,NA,1500,-77.83674,42.11352,-77.83674,42.11352,1525,1525,0,1525,Not Listed,,,,,11/20/2024
31-003-22579-00-00 ,Yes,Yes,No,22579,Dean; J 2,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,5/23/1995,6/9/1995,6/15/1995,6/19/1995,7/12/1995,,12/15/1995,Released,1,Vertical,9,NA,1500,-77.79618,42.12507,-77.79618,42.12507,1525,1525,0,1525,Not Listed,,,,,11/20/2024
31-003-22580-00-00 ,Yes,Yes,No,22580,B. Clark 1-C,PPP Future Development Inc.,Oil Development,Inactive,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,5/23/1995,6/9/1995,6/20/1995,6/22/1995,7/18/1995,,12/20/1995,Released,1,Vertical,9,NA,1500,-77.81825,42.10834,-77.81825,42.10834,1225,1225,0,1225,Not Listed,,,,,11/20/2024
31-003-22581-00-00 ,Yes,Yes,No,22581,Lot 47 3a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,7/26/1995,8/4/1995,8/15/1995,8/21/1995,10/27/1995,,2/10/1996,Released,1,Vertical,9,NA,4900,-77.82515,42.11336,-77.82515,42.11336,1986,1986,0,1986,Not Listed,,,,,10/20/2021
31-003-22595-00-00 ,Yes,Yes,No,22595,Mattison 1,The Richardson Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,9/5/1995,9/11/1995,9/27/1995,9/26/1995,11/25/1995,,3/27/1996,Released,1,Vertical,9,NA,2000,-77.74988,42.05777,-77.74988,42.05777,1999,1999,0,1999,Not Listed,,,,,8/19/2025
31-003-22602-00-00 ,No,Yes,No,22602,Mattison 3,The Richardson Petroleum Corporation,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Independence,Rexville,D,Fulmer Valley,5/3/1996,10/20/1995,11/3/1995,,,,,,Pre-1989 Well (N/A),1,Vertical,9,NA,1750,-77.74972,42.05397,-77.74972,42.05397,0,0,0,0,Not Listed,,,,,8/6/2018
31-003-22605-00-00 ,Yes,Yes,Yes,22605,Windus 2,PPP Future Development Inc.,Gas Development,Active,Oriskany,Oriskany,Allegany,Amity,Belmont,F,Gordon Brook,,12/27/1995,1/12/1996,1/29/1996,2/10/1996,2/10/1996,,1/29/1998,Released,1,Vertical,9,NA,3900,-78.00543,42.19121,-78.00543,42.19121,3875,3875,0,3875,Not Listed,,,,,7/8/2025
31-003-22606-00-00 ,Yes,Yes,Yes,22606,Fairman 1,PPP Future Development Inc.,Gas Wildcat,Active,Oriskany,Oriskany,Allegany,New Hudson,Black Creek,G,Not Applicable,,12/11/1995,1/22/1996,2/19/1996,3/1/1996,3/1/1996,,2/19/1998,Released,1,Vertical,9,NA,3500,-78.21487,42.27265,-78.21487,42.27265,3368,3368,0,3368,Not Listed,,,,,7/8/2025
31-003-22632-00-00 ,Yes,Yes,No,22632,Lot 53 K-16,Klein Oil & Logging,Oil Development,Active,Richburg,Richburg,Allegany,Alma,Allentown,I,Richburg,,6/10/1996,7/5/1996,11/19/1996,11/29/1996,11/30/1996,,5/19/1996,Released,1,Vertical,9,NA,1300,-78.03317,42.02013,-78.03317,42.02013,1342,1342,0,1342,Not Listed,,,,,12/13/2019
31-003-22633-00-00 ,Yes,Yes,No,22633,Lot 53 K-15,Klein Oil & Logging,Oil Development,Active,Richburg,Richburg,Allegany,Alma,Allentown,I,Richburg,,6/10/1996,7/5/1996,11/6/1996,11/18/1996,11/30/1996,,5/5/1997,Released,1,Vertical,9,NA,1300,-78.03363,42.02084,-78.03363,42.02084,1336,1336,0,1336,Not Listed,,,,,12/13/2019
31-003-22634-00-00 ,Yes,Yes,No,22634,Lot 53 K-13,Klein Oil & Logging,Oil Development,Active,Richburg,Richburg,Allegany,Alma,Allentown,I,Richburg,,6/10/1996,7/5/1996,10/24/1996,11/5/1996,11/30/1996,,4/24/1997,Released,1,Vertical,9,NA,1300,-78.03405,42.02219,-78.03405,42.02219,1374,1374,0,1374,Not Listed,,,,,12/13/2019
31-003-22665-00-00 ,Yes,Yes,No,22665,Lot 47 2a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,11/5/1996,11/14/1996,12/18/1996,12/30/1996,8/6/1997,,6/18/1997,Released,1,Vertical,9,NA,1500,-77.82368,42.11242,-77.82368,42.11242,1400,1400,0,1400,Not Listed,,,,,10/20/2021
31-003-22666-00-00 ,Yes,Yes,No,22666,Lot 103 1A,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Wellsville,Whitesville,A,Fulmer Valley,,11/5/1996,11/14/1996,12/5/1996,12/17/1996,8/12/1997,,6/5/1997,Released,1,Vertical,9,NA,1500,-77.85796,42.10279,-77.85796,42.10279,1547,1547,0,1547,Not Listed,,,,,11/3/2023
31-003-22667-00-00 ,Yes,Yes,No,22667,Lynch; C 2a,Allegany Yankee Holdings LTD,Oil Development,Plugged and Abandoned,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,9/19/2016,11/5/1996,11/14/1996,1/2/1997,1/16/1997,8/4/1997,9/19/2016,7/1/1997,Released,1,Vertical,9,NA,1500,-77.82202,42.112,-77.82202,42.112,1400,1400,0,1400,Not Listed,,,,,11/9/2016
31-003-22687-00-00 ,Yes,Yes,Yes,22687,Clark 100 3,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/8/1997,4/17/1997,5/6/1997,5/8/1997,6/18/1997,,11/5/1997,Released,1,Vertical,9,NA,1800,-77.749704,42.06341,-77.749704,42.06341,1737,1737,0,1737,Oil Development,,,,,12/13/2019
31-003-22688-00-00 ,Yes,Yes,Yes,22688,Clark 100 4,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/8/1997,4/17/1997,5/1/1997,5/3/1997,6/23/1997,,11/1/1997,Released,1,Vertical,9,NA,1800,-77.749784,42.065869,-77.749784,42.065869,1712,1712,0,1712,Oil Development,,,,,12/13/2019
31-003-22696-00-00 ,No,Yes,No,22696,Clark 100 5,The Richardson Petroleum Corporation,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Independence,Whitesville,F,Not Applicable,11/5/1997,4/26/1997,6/2/1997,,,,,,Pre-1989 Well (N/A),1,Vertical,9,NA,1800,-77.75185,42.06388,-77.75185,42.06388,0,0,0,0,Not Listed,,,,,1/6/1998
31-003-22697-00-00 ,Yes,Yes,No,22697,Clark 100 6,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,4/26/1997,6/2/1997,5/8/1997,5/10/1997,6/5/1997,,11/8/1997,Released,1,Vertical,9,NA,1800,-77.751976,42.065152,-77.751976,42.065152,1788,1788,0,1788,Not Listed,,,,,12/13/2019
31-003-22698-00-00 ,Yes,Yes,No,22698,Clark 100 7,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,4/26/1997,6/2/1997,5/10/1997,5/15/1997,6/11/1997,,11/10/1997,Released,1,Vertical,9,NA,1800,-77.752033,42.066244,-77.752033,42.066244,1797,1797,0,1797,Not Listed,,,,,12/13/2019
31-003-22699-00-00 ,Yes,Yes,No,22699,Clark 100 8,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,4/26/1997,6/2/1997,5/14/1997,5/16/1997,6/13/1997,,11/14/1997,Released,1,Vertical,9,NA,1800,-77.751993,42.067333,-77.751993,42.067333,1776,1776,0,1776,Not Listed,,,,,12/13/2019
31-003-22700-00-00 ,Yes,Yes,No,22700,Clark 100 9,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,4/26/1997,6/2/1997,5/27/1997,5/30/1997,7/15/1997,,11/27/1997,Released,1,Vertical,9,NA,1800,-77.75185,42.06828,-77.75185,42.06828,1744,1744,0,1744,Not Listed,,,,,12/13/2019
31-003-22701-00-00 ,Yes,Yes,No,22701,Clark 100 10,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/28/1997,6/6/1997,6/2/1997,6/2/1997,7/21/1997,,11/30/1997,Released,1,Vertical,9,NA,1800,-77.749909,42.068108,-77.749909,42.068108,1602,1602,0,1602,Not Listed,,,,,12/13/2019
31-003-22702-00-00 ,Yes,Yes,No,22702,Clark 100 11,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/28/1997,6/2/1997,6/25/1997,6/28/1997,7/23/1997,,12/25/1997,Released,1,Vertical,9,NA,1800,-77.749838,42.069302,-77.749838,42.069302,1662,1662,0,1662,Not Listed,,,,,12/13/2019
31-003-22703-00-00 ,No,Yes,No,22703,Clark 100 12,The Richardson Petroleum Corporation,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Independence,Rexville,D,Not Applicable,12/9/1997,4/28/1997,5/9/1997,,,,,,Pre-1989 Well (N/A),1,Vertical,9,NA,1800,-77.74806,42.06401,-77.74806,42.06401,0,0,0,0,Not Listed,,,,,2/11/1998
31-003-22704-00-00 ,No,Yes,No,22704,Clark 100 13,The Richardson Petroleum Corporation,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Independence,Rexville,D,Not Applicable,12/9/1997,4/28/1997,5/9/1997,,,,,,Pre-1989 Well (N/A),1,Vertical,9,NA,1800,-77.74807,42.06511,-77.74807,42.06511,0,0,0,0,Not Listed,,,,,2/11/1998
31-003-22705-00-00 ,No,Yes,No,22705,Clark 100 14,The Richardson Petroleum Corporation,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Independence,Rexville,D,Not Applicable,12/9/1997,4/28/1997,5/9/1997,,,,,,Pre-1989 Well (N/A),1,Vertical,9,NA,1800,-77.74807,42.06621,-77.74807,42.06621,0,0,0,0,Not Listed,,,,,2/11/1998
31-003-22706-00-00 ,Yes,Yes,No,22706,Clark 100 15,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/28/1997,6/2/1997,6/20/1997,6/21/1997,7/28/1997,,12/20/1997,Released,1,Vertical,9,NA,1800,-77.748297,42.067262,-77.748297,42.067262,1682,1682,0,1682,Not Listed,,,,,12/13/2019
31-003-22707-00-00 ,Yes,Yes,No,22707,Clark 100 16,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Rexville,D,Beech Hill-Independence,,4/28/1997,6/2/1997,6/16/1997,6/19/1997,7/25/1997,,12/16/1997,Released,1,Vertical,9,NA,1800,-77.748219,42.06832,-77.748219,42.06832,1782,1782,0,1782,Not Listed,,,,,12/13/2019
31-003-22710-00-00 ,Yes,Yes,No,22710,Lynch; C Est 3a,Otis Eastern Service Inc.,Oil Development,Plugged and Abandoned,Not Applicable,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,8/22/2011,5/9/1997,5/28/1997,7/1/1997,7/2/1997,7/31/1997,8/22/2011,12/30/1997,Released,0,Vertical,9,NA,1400,-77.82165,42.11304,-77.82165,42.11304,1400,1400,0,1400,Not Listed,,,,,9/21/2011
31-003-22711-00-00 ,Yes,Yes,Yes,22711,Perry 4a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,5/9/1997,5/28/1997,7/7/1997,7/8/1997,8/7/1997,,1/7/1998,Released,1,Vertical,9,NA,1400,-77.82707,42.11279,-77.82707,42.11279,1400,1400,0,1400,Oil Development,,,,,11/20/2024
31-003-22712-00-00 ,Yes,Yes,Yes,22712,McAndrew; R Est 2a,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,5/13/1997,6/2/1997,7/2/1997,7/7/1997,8/5/1997,,1/2/1998,Released,1,Vertical,9,NA,1400,-77.82299,42.11139,-77.82299,42.11139,1400,1400,0,1400,Oil Development,,,,,1/21/2025
31-003-22713-00-00 ,Yes,Yes,Yes,22713,Wheeler 185 (P185),Simon of Bolivar Enterprises Inc.,Oil Development,Active,Bradford,Bradford,Allegany,Bolivar,Bolivar,H,Richburg,,4/17/1997,6/17/1997,9/10/1997,9/16/1997,9/18/1997,,3/8/1998,Released,1,Vertical,9,NA,1590,-78.175783,42.008929,-78.175783,42.008929,1594,1594,0,1594,Oil Development,,,,,7/8/2025
31-003-22714-00-00 ,Yes,Yes,No,22714,Green 294,Plants and Goodwin Inc.,Oil Development,Plugged and Abandoned,Richburg,Richburg,Allegany,Bolivar,Allentown,D,Richburg,5/29/2018,6/18/1997,6/24/1997,7/22/1997,8/15/1997,5/21/1998,5/29/2018,1/22/1998,Released,1,Vertical,9,NA,1350,-78.08435,42.06921,-78.08435,42.06921,1350,1350,0,1350,Not Listed,,,,,8/30/2018
31-003-23252-00-00 ,Yes,Yes,Yes,23252,Ramsey 4,Vandermark Exploration Inc.,Gas Development,Plugged and Abandoned,Oriskany,Oriskany,Allegany,Amity,Wellsville North,D,Gordon Brook,7/1/1999,11/17/1997,12/8/1997,12/15/1997,2/11/1998,7/1/1999,7/1/1999,12/15/1999,Released,0,Vertical,9,NA,3950,-77.99797,42.19286,-77.99797,42.19286,3674,3674,0,3674,Not Listed,,,,,1/16/2003
