API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-009-27962-00-00 ,Yes,Yes,Yes,27962,Harrington 9,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,11/3/2011,11/9/2011,3/5/2012,3/14/2012,12/20/2012,,9/5/2012,Released,1,Vertical,9,NA,1398,-78.4423,42.119831,-78.4423,42.119831,1375,1375,0,1375,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27963-00-00 ,Yes,Yes,Yes,27963,Harrington 10,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,11/3/2011,11/9/2011,2/21/2012,2/27/2012,11/19/2012,,8/22/2012,Released,1,Vertical,9,NA,1500,-78.439846,42.119987,-78.439846,42.119987,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27964-00-00 ,Yes,Yes,Yes,27964,DS 27-1,McKellpee Energy Corp.,Oil Development,Active,Bradford,Bradford,Cattaraugus,Olean,Olean,H,Bradford,,11/28/2011,12/8/2011,12/29/2011,1/11/2012,10/23/2012,,6/29/2012,Released,1,Vertical,9,NA,1950,-78.442781,42.03828,-78.442781,42.03828,1898,1898,0,1898,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27977-00-00 ,Yes,Yes,Yes,27977,Williams & Stephan Pad 1,Dimes Energy GP Inc.,Oil Development,Plugged Back Multilateral,Bradford Second,Not Applicable,Cattaraugus,Allegany,Olean,G,Bradford,,12/9/2011,12/22/2011,2/6/2012,2/10/2012,2/10/2012,,8/6/2012,Released,1,Vertical,9,NA,1550,-78.496577,42.034494,-78.496577,42.034494,1550,1550,0,1550,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/22/2018
31-009-27977-01-00 ,Yes,Yes,Yes,27977,Williams & Stephan Pad 1HA,Dimes Energy GP Inc.,Oil Development,Plugged and Abandoned,Bradford Second,Chipmunk,Cattaraugus,Allegany,Olean,G,Bradford,4/3/2019,3/28/2012,3/29/2012,2/24/2012,2/28/2012,12/8/2015,4/3/2019,8/24/2012,Released,1,Horizontal,9,NA,750,-78.496577,42.034494,-78.502766,42.042051,760,3846,493,3353,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/23/2019
31-009-27977-02-00 ,Yes,Yes,Yes,27977,Williams & Stephan Pad 1HB,Dimes Energy GP Inc.,Oil Development,Plugged and Abandoned,Bradford Second,Chipmunk,Cattaraugus,Allegany,Olean,G,Bradford,4/3/2019,12/9/2011,12/22/2011,2/6/2012,2/22/2012,12/8/2015,4/3/2019,8/6/2012,Released,1,Horizontal,9,NA,760,-78.496577,42.034494,-78.500791,42.040138,760,2964,493,2471,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/23/2019
31-009-27978-00-00 ,No,Yes,No,27978,Williams & Stephan Pad 2H,Drillers LLC,Not Listed,Expired Permit,Chipmunk,Not Applicable,Cattaraugus,Allegany,Olean,G,Bradford,6/22/2012,12/9/2011,12/22/2011,,,,,,Application Received or Permit Issued,1,Horizontal,9,NA,650,-78.496438,42.034698,-78.50245,42.042973,0,0,459,459,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,9/19/2012
31-009-27979-00-00 ,No,Yes,No,27979,Williams & Stephan Pad 4H,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Allegany,Olean,G,Chipmunk,6/22/2012,12/9/2011,12/22/2011,,,,,,Application Received or Permit Issued,1,Horizontal,9,NA,650,-78.496217,42.034698,-78.496243,42.04306,0,0,459,459,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,9/19/2012
31-009-27984-00-00 ,Yes,Yes,Yes,27984,Burlingame 106,Burlingame Oil LLC,Oil Development,Active,Chipmunk,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,12/20/2011,1/4/2012,2/20/2012,2/22/2012,5/31/2012,,8/20/2012,Released,1,Vertical,9,NA,1140,-78.471476,42.05922,-78.471476,42.05922,1360,1360,0,1360,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27985-00-00 ,Yes,Yes,Yes,27985,Burlingame 107,Burlingame Oil LLC,Oil Development,Active,Chipmunk,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,12/20/2011,1/4/2012,1/30/2012,2/1/2012,5/25/2012,,7/30/2012,Released,1,Vertical,9,NA,1140,-78.472071,42.058249,-78.472071,42.058249,1259,1259,0,1259,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27986-00-00 ,Yes,Yes,Yes,27986,Burlingame 108,Burlingame Oil LLC,Oil Development,Active,Chipmunk,Chipmunk & Bradford 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,12/20/2011,1/4/2012,1/12/2012,1/25/2012,5/22/2012,,7/12/2012,Released,1,Vertical,9,NA,1140,-78.471648,42.057193,-78.471648,42.057193,1275,1275,0,1275,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27987-00-00 ,Yes,Yes,Yes,27987,Robinson 1,Case Brothers Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,1/19/2012,2/14/2012,8/8/2012,8/10/2012,8/29/2012,,2/8/2013,Released,1,Vertical,9,NA,1495,-78.595189,42.030341,-78.595189,42.030341,1490,1490,0,1490,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27988-00-00 ,Yes,Yes,Yes,27988,Robinson 2,Case Brothers Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,1/19/2012,2/14/2012,8/3/2012,8/7/2012,8/23/2012,,2/3/2013,Released,1,Vertical,9,NA,1495,-78.596636,42.030364,-78.596636,42.030364,1440,1440,0,1440,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27994-00-00 ,Yes,Yes,Yes,27994,Struble 12,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,2/15/2012,3/20/2012,7/17/2012,5/25/2012,8/27/2012,,1/17/2013,Released,1,Vertical,9,NA,1426,-78.430525,42.125128,-78.430525,42.125128,1375,1375,0,1375,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27995-00-00 ,Yes,Yes,Yes,27995,Struble 13,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,2/15/2012,3/20/2012,8/23/2012,9/11/2012,10/24/2012,,2/23/2013,Released,1,Vertical,9,NA,1230,-78.43081,42.12309,-78.43081,42.12309,1200,1200,0,1200,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27996-00-00 ,Yes,Yes,Yes,27996,Struble 14,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,2/15/2012,3/20/2012,8/9/2012,8/16/2012,9/10/2012,,2/9/2013,Released,1,Vertical,9,NA,1280,-78.431389,42.121492,-78.431389,42.121492,1225,1225,0,1225,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27997-00-00 ,Yes,Yes,Yes,27997,Struble 15,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,2/15/2012,3/20/2012,5/24/2012,7/23/2012,8/7/2012,,11/24/2012,Released,1,Vertical,9,NA,1330,-78.433819,42.121606,-78.433819,42.121606,1275,1275,0,1275,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-27998-00-00 ,Yes,Yes,Yes,27998,Struble 17,Copper Ridge Oil Inc.,Oil Development,Active,Bradford,Bradford Third,Cattaraugus,Olean,Olean,B,Five Mile,,2/15/2012,3/20/2012,5/2/2012,5/10/2012,7/24/2012,,11/2/2012,Released,1,Vertical,9,NA,1376,-78.436211,42.121569,-78.436211,42.121569,1325,1325,0,1325,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28004-00-00 ,Yes,Yes,Yes,28004,Burlingame 110,Burlingame Oil LLC,Oil Development,Active,Bradford,Chipmunk & Bradford 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,3/6/2012,3/22/2012,3/28/2012,4/5/2012,5/8/2012,,9/28/2012,Released,1,Vertical,9,NA,1500,-78.468423,42.05656,-78.468423,42.05656,1580,1580,0,1580,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28005-00-00 ,Yes,Yes,Yes,28005,Burlingame 113,Burlingame Oil LLC,Oil Development,Active,Bradford,Chipmunk & Bradford 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,3/6/2012,3/22/2012,4/9/2012,4/12/2012,5/15/2012,,10/9/2012,Released,1,Vertical,9,NA,1500,-78.468703,42.058026,-78.468703,42.058026,1555,1555,0,1555,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28006-00-00 ,No,Yes,No,28006,McDonough 201,Snyder Brothers Inc.,Not Listed,Plugged and Abandoned,Bradford Third,Not Applicable,Cattaraugus,Allegany,Olean,G,Bradford,9/26/2012,3/6/2012,4/13/2012,9/4/2012,9/10/2012,,9/26/2012,3/4/2013,Released,0,Vertical,9,NA,1900,-78.463763,42.032669,-78.463763,42.032669,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,9/15/2015
31-009-28006-00-01 ,Yes,Yes,Yes,28006,McDonough 201-1,Stateside Energy Group LLC,Oil Development,Inactive,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Olean,G,Bradford,,9/11/2012,9/12/2012,9/7/2012,9/10/2012,10/10/2012,,3/7/2013,Released,1,Vertical,9,NA,1900,-78.463809,42.032668,-78.463809,42.032668,1860,1860,0,1860,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28010-00-00 ,Yes,Yes,Yes,28010,Andrews 6,West River Energy LLC,Oil Development,Active,Bradford Third,Bradford,Cattaraugus,Portville,Portville,G,Bradford,,3/27/2012,4/12/2012,4/14/2012,4/20/2012,1/15/2013,,10/14/2012,Released,1,Vertical,9,NA,1900,-78.363324,42.00668,-78.363324,42.00668,1724,1724,0,1724,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28011-00-00 ,Yes,Yes,Yes,28011,DiCerbo 2,Shag Bark Land and Cattle Co. LLC,Oil Development,Not Reported on AWR,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,E,Four Mile,,4/13/2012,4/26/2012,5/16/2012,5/27/2012,8/24/2012,,11/16/2012,Released,1,Vertical,9,NA,1230,-78.451677,42.067375,-78.451677,42.067375,1400,1400,0,1400,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28012-00-00 ,Yes,Yes,Yes,28012,Schnell 18,Uhl Oil Co. Inc.,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,E,Chipmunk,,4/18/2012,5/2/2012,6/1/2012,6/14/2012,7/9/2012,,12/1/2012,Released,1,Vertical,9,NA,1250,-78.559072,42.075241,-78.559072,42.075241,1250,1250,0,1250,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28017-00-00 ,Yes,Yes,Yes,28017,Burlingame 109,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/1/2012,5/11/2012,8/23/2012,8/30/2012,9/10/2012,,2/23/2013,Released,1,Vertical,9,NA,1450,-78.470217,42.056582,-78.470217,42.056582,1454,1454,0,1454,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28021-00-00 ,Yes,Yes,Yes,28021,DiCerbo 3,Shag Bark Land and Cattle Co. LLC,Oil Development,Not Reported on AWR,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,E,Four Mile,,5/18/2012,5/21/2012,6/19/2012,6/30/2012,8/24/2012,,12/19/2012,Released,1,Vertical,9,NA,1250,-78.452241,42.066235,-78.452241,42.066235,1216,1216,0,1216,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28024-00-00 ,Yes,Yes,Yes,28024,Miles 1,Stateside Energy Group LLC,Oil Development,Inactive,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,G,Bradford,,6/25/2012,7/9/2012,7/10/2012,7/12/2012,9/28/2012,,1/10/2013,Released,1,Vertical,9,NA,2050,-78.46184,42.02568,-78.46184,42.02568,1998,1998,0,1998,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28025-00-00 ,Yes,Yes,Yes,28025,Coast Heirs #43,Stateside Energy Group LLC,Oil Development,Inactive,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Olean,Olean,G,Bradford,,6/25/2012,7/9/2012,8/29/2012,8/31/2012,9/20/2012,,3/1/2013,Released,1,Vertical,9,NA,,-78.461853,42.035014,-78.461853,42.035014,1563,1563,0,1563,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28026-00-00 ,No,Yes,Yes,28026,Potter Lumber 2 1,Dallas Energy LLC,Stratigraphic,Plugged Back Multilateral,Bradford,Bradford 1st & Chipmunk,Cattaraugus,Carrollton,Limestone,I,Bradford,,7/9/2012,8/2/2012,1/18/2013,1/24/2013,4/1/2013,,7/18/2013,Released,1,Vertical,9,NA,2500,-78.654963,42.007637,-78.654963,42.007637,1305,1305,0,1305,Stratigraphic,Exempt - not an oil or gas well,,No integration order required,,4/7/2014
31-009-28026-00-01 ,Yes,Yes,Yes,28026,Potter Lumber 2 1H,Dallas Energy LLC,Oil Development,Plugged and Abandoned,Chipmunk,Chipmunk,Cattaraugus,Carrollton,Limestone,I,Bradford,9/23/2021,1/2/2013,1/15/2013,4/1/2013,4/16/2013,9/11/2013,9/23/2021,10/1/2013,Released,1,Horizontal,9,NA,1215,-78.654966,42.007638,-78.646014,42.007508,1251,3421,601,2820,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/5/2021
31-009-28027-00-00 ,Yes,Yes,Yes,28027,Macik 5,Stateside Energy Group LLC,Oil Development,Inactive,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Olean,Olean,H,Bradford,,7/16/2012,7/24/2012,9/11/2012,9/14/2012,10/3/2012,,3/11/2013,Released,1,Vertical,9,NA,2100,-78.450699,42.03515,-78.450699,42.03515,2070,2070,0,2070,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28028-00-00 ,Yes,Yes,Yes,28028,Nichols Run SBNR42,Snyder Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,H,Bradford,4/28/2021,7/17/2012,7/24/2012,9/17/2012,9/27/2012,11/7/2012,4/28/2021,3/17/2013,Released,1,Vertical,9,NA,2020,-78.563419,42.015233,-78.563419,42.015233,1980,1980,0,1980,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/29/2021
31-009-28029-00-00 ,Yes,Yes,Yes,28029,Nichols Run SBNR43,Snyder Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,H,Bradford,4/28/2021,7/17/2012,7/24/2012,9/27/2012,10/3/2012,11/19/2012,4/28/2021,3/27/2013,Released,1,Vertical,9,NA,2020,-78.561894,42.015286,-78.561894,42.015286,2040,2040,0,2040,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/29/2021
31-009-28030-00-00 ,Yes,Yes,Yes,28030,Burlingame 112,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,7/19/2012,7/25/2012,8/13/2012,8/22/2012,9/14/2012,,2/13/2013,Released,1,Vertical,9,NA,1486,-78.470362,42.05792,-78.470362,42.05792,1485,1485,0,1485,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28034-00-00 ,No,Yes,No,28034,Potter 35-1,McKellpee Energy Corp.,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,E,Bradford,3/20/2013,9/14/2012,9/20/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1950,-78.450082,42.047362,-78.450082,42.047362,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,3/27/2013
31-009-28034-00-01 ,Yes,Yes,Yes,28034,Potter 35-1,McKellpee Energy Corp.,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,E,Bradford,,3/26/2013,4/1/2013,4/22/2013,5/5/2013,5/7/2013,,10/22/2013,Released,1,Vertical,9,NA,1950,-78.450148,42.047497,-78.450148,42.047497,1873,1873,0,1873,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28035-00-00 ,Yes,Yes,Yes,28035,Nichols Run SBNR-20,Snyder Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,H,Bradford,4/28/2021,9/17/2012,10/4/2012,11/14/2012,11/19/2012,12/6/2012,4/28/2021,5/14/2013,Released,1,Vertical,9,NA,1850,-78.55495,42.018691,-78.55495,42.018691,1830,1830,0,1830,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/29/2021
31-009-28036-00-00 ,Yes,Yes,Yes,28036,Nichols Run SBNR-44,Snyder Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,H,Bradford,4/28/2021,9/17/2012,10/4/2012,10/31/2012,11/8/2012,11/27/2012,4/28/2021,5/1/2013,Released,1,Vertical,9,NA,2020,-78.560302,42.01538,-78.560302,42.01538,2025,2025,0,2025,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/29/2021
31-009-28037-00-00 ,Yes,Yes,Yes,28037,Nichols Run SBNR-45,Snyder Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,H,Bradford,4/28/2021,9/17/2012,10/4/2012,11/8/2012,11/12/2012,12/3/2012,4/28/2021,5/8/2013,Released,1,Vertical,9,NA,2010,-78.55883,42.015394,-78.55883,42.015394,2025,2025,0,2025,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/29/2021
31-009-28040-00-00 ,No,Yes,No,28040,James 108,Snyder Brothers Inc.,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,H,Bradford,,9/24/2012,10/1/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1820,-78.454841,42.028113,-78.454841,42.028113,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,8/6/2018
31-009-28040-00-01 ,Yes,Yes,Yes,28040,James 108,Stateside Energy Group LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford & Chipmunk,Cattaraugus,Olean,Olean,H,Bradford,,5/2/2013,5/22/2013,8/6/2013,8/13/2013,9/9/2013,,2/6/2014,Released,1,Vertical,9,NA,1900,-78.454841,42.028113,-78.454841,42.028113,1947,1947,0,1947,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28041-00-00 ,No,Yes,No,28041,James 111,Snyder Brothers Inc.,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,G,Bradford,4/1/2013,9/24/2012,10/1/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1730,-78.459847,42.031469,-78.459847,42.031469,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,8/1/2018
31-009-28041-00-01 ,Yes,Yes,Yes,28041,James 111,Stateside Energy Group LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,G,Bradford,,5/2/2013,5/22/2013,7/29/2013,8/5/2013,8/26/2013,,1/29/2014,Released,1,Vertical,9,NA,1800,-78.45977,42.03132,-78.45977,42.03132,1770,1770,0,1770,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28042-00-00 ,No,Yes,No,28042,James 113,Snyder Brothers Inc.,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,G,Bradford,4/1/2013,9/24/2012,10/1/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1820,-78.462461,42.032161,-78.462461,42.032161,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,8/6/2018
31-009-28051-00-00 ,Yes,Yes,Yes,28051,DiCerbo 4,Shag Bark Land and Cattle Co. LLC,Oil Development,Not Reported on AWR,Bradford Third,Bradford,Cattaraugus,Olean,Olean,E,Four Mile,,10/10/2012,10/16/2012,11/15/2012,11/23/2012,7/14/2013,,5/15/2013,Released,1,Vertical,9,NA,1300,-78.4521,42.06549,-78.4521,42.06549,1421,1421,0,1421,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28052-00-00 ,Yes,Yes,Yes,28052,DiCerbo 5,Shag Bark Land and Cattle Co. LLC,Oil Development,Not Reported on AWR,Bradford Third,Bradford,Cattaraugus,Olean,Olean,E,Four Mile,,10/10/2012,10/16/2012,11/28/2012,12/6/2012,6/14/2013,,5/28/2013,Released,1,Vertical,9,NA,1300,-78.450483,42.066878,-78.450483,42.066878,1296,1296,0,1296,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28053-00-00 ,No,Yes,No,28053,DiCerbo 6,Shag Bark Land and Cattle Co. LLC,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,E,Four Mile,4/16/2013,10/10/2012,10/16/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1300,-78.453186,42.065436,-78.453186,42.065436,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,5/8/2013
31-009-28053-00-01 ,Yes,Yes,Yes,28053,DiCerbo 6,Shag Bark Land and Cattle Co. LLC,Oil Development,Not Reported on AWR,Bradford Third,Bradford,Cattaraugus,Olean,Olean,E,Four Mile,,4/26/2013,5/10/2013,6/4/2013,6/15/2013,7/17/2013,,12/4/2013,Released,1,Vertical,9,NA,1300,-78.453186,42.065436,-78.453186,42.065436,1325,1325,0,1325,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
