   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-003-65904-00-00  ,  A&F Oil Co. 64  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65903-00-00  ,  A&F Oil Co. 65  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65902-00-00  ,  A&F Oil Co. 67  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65901-00-00  ,  A&F Oil Co. 68  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65900-00-00  ,  A&F Oil Co. 78  ,  Benson Ruth J.  ,2009,,1.00,0.00,12,Oil Development, 
   31-003-65899-00-00  ,  A&F Oil Co. 79  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65898-00-00  ,  A&F Oil Co. 80  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65897-00-00  ,  A&F Oil Co. 81  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65896-00-00  ,  A&F Oil Co. 82  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65926-00-00  ,  A&F Oil Co. 9  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65895-00-00  ,  A&F Oil Co. 93  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65894-00-00  ,  A&F Oil Co. 94  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65888-00-00  ,  A&F Oil Co. a71  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65887-00-00  ,  A&F Oil Co. a74  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65928-00-00  ,  A&F Oil Co. a76  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65890-00-00  ,  A&F Oil Co. a77  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65889-00-00  ,  A&F Oil Co. a80  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65892-00-00  ,  A&F Oil Co. a83  ,  Simon of Bolivar Enterprises Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-029-20032-00-00  ,  A. Domin 1  ,  Stedman Energy Inc.  ,2009,,984.00,0.00,12,Gas Development, 
   31-029-15591-00-00  ,  A. Eldridge 1  ,  Stedman Energy Inc.  ,2009,,1599.00,0.00,12,Gas Development, 
   31-013-19806-00-00  ,  A. Gage 1  ,  Gage Charles J.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-18868-00-00  ,  A. Sessana 1  ,  Cotton Well Drilling Company Inc.  ,2009,,63.00,0.00,8,Gas Development, 
   31-003-67435-00-00  ,  A.J. Hall Farm 2  ,  JJ Golf Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-107-26013-01-00  ,  AA Dairy 1-A  ,  Talisman Energy USA Inc.  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-029-19890-00-00  ,  Abagnale 1  ,  Stedman Energy Inc.  ,2009,0.00,210.00,0.00,10,Gas Development, 
   31-013-18241-00-00  ,  Abbey 1  ,  PPP Future Development Inc.  ,2009,,1708.00,0.00,12,Gas Development, 
   31-013-18216-00-00  ,  Abbey 2  ,  PPP Future Development Inc.  ,2009,,1511.00,0.00,12,Gas Development, 
   31-013-18215-00-00  ,  Abbey 3  ,  PPP Future Development Inc.  ,2009,,907.00,55.00,12,Gas Development, 
   31-013-18217-00-00  ,  Abbey 4  ,  PPP Future Development Inc.  ,2009,,1528.00,30.00,12,Gas Development, 
   31-009-18186-00-00  ,  Abbey 6271  ,  Abbey Kevin R.  ,2009,,100.00,0.00,12,Gas Development, 
   31-013-24458-00-00  ,  Abbey Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,6024.00,170.00,12,Gas Development, 
   31-013-18844-00-00  ,  Abbey-Tutton Unit 1  ,  Stedman Energy Inc.  ,2009,0.00,2087.00,0.00,10,Gas Development, 
   31-013-18845-00-00  ,  Abbey-Tutton Unit 2  ,  Stedman Energy Inc.  ,2009,0.00,1900.00,0.00,10,Gas Development, 
   31-013-10757-00-00  ,  Abbot 1 (138)  ,  Greenway Energy LLC  ,2009,0.00,1085.00,0.00,4,Gas Development, 
   31-029-03530-00-00  ,  Abbot Seth Estate 1  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-20406-00-00  ,  ABC Paving 1  ,  Chautauqua Energy Inc.  ,2009,0.00,341.00,0.00,9,Gas Development, 
   31-013-21979-00-00  ,  Abers 1  ,  PPP Future Development Inc.  ,2009,0.00,1765.00,0.00,12,Gas Development, 
   31-013-11794-00-00  ,  Abram 1  ,  Ronald P. Lehman d/b/a Medina Pipe & Line Company  ,2009,0.00,1137.00,0.00,12,Gas Development, 
   31-013-11033-00-00  ,  Abram; J 1 (85)  ,  Greenway Energy LLC  ,2009,0.00,2047.00,0.00,12,Gas Development, 
   31-037-15883-00-00  ,  Abrams 1  ,  United States Gypsum Company  ,2009,0.00,141.00,0.00,9,Gas Development, 
   31-037-20690-00-00  ,  Abrams; G. 1  ,  United States Gypsum Company  ,2009,0.00,430.00,0.00,12,Gas Development, 
   31-003-66482-00-00  ,  Ackerman 1  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66491-00-00  ,  Ackerman 10  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66492-00-00  ,  Ackerman 11  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66493-00-00  ,  Ackerman 12  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66495-00-00  ,  Ackerman 14  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66499-00-00  ,  Ackerman 18  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66483-00-00  ,  Ackerman 2  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66484-00-00  ,  Ackerman 3  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66487-00-00  ,  Ackerman 6  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66489-00-00  ,  Ackerman 8  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-66490-00-00  ,  Ackerman 9  ,  Burdick Jeffery H  ,2009,21.00,,8.00,12,Oil Development, 
   31-003-23415-00-00  ,  Ackerman-Kayla 1  ,  Burdick Jeffery H  ,2009,70.00,,15.00,12,Oil Development, 
   31-009-17241-00-00  ,  Ackley 1  ,  Chase Ronald E. II  ,2009,,195.00,0.00,12,Gas Development, 
   31-009-13372-00-00  ,  Ackley 1705-I  ,  Seneca Resources Corporation  ,2009,0.00,499.00,3.00,7,Gas Development, 
   31-013-15580-00-00  ,  Ackley 2  ,  PPP Future Development Inc.  ,2009,,1392.00,0.00,12,Gas Development, 
   31-009-24002-00-01  ,  Ackley 2A  ,  Greenway Energy LLC  ,2009,0.00,1137.00,0.00,8,Gas Development, 
   31-009-24003-00-00  ,  Ackley 4  ,  Greenway Energy LLC  ,2009,0.00,1946.00,0.00,9,Gas Development, 
   31-009-24590-00-01  ,  Ackley 5A  ,  Greenway Energy LLC  ,2009,0.00,2476.00,0.00,8,Gas Development, 
   31-009-17764-00-00  ,  Ackley H 1  ,  Greenway Energy LLC  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-06926-00-00  ,  Acme Shale Brick Co 1  ,  Operating Engineers Local 17 Training Fund  ,2009,0.00,206.00,0.00,12,Gas Extension, 
   31-029-07261-00-00  ,  Acme Shale Brick Co 2  ,  Operating Engineers Local 17 Training Fund  ,2009,0.00,260.00,0.00,12,Gas Extension, 
   31-029-07268-00-00  ,  Acme Shale Brick Co 3  ,  Operating Engineers Local 17 Training Fund  ,2009,0.00,1544.00,0.00,12,Gas Development, 
   31-029-15009-00-00  ,  Acsd 2  ,  Akron Central School District  ,2009,,247.00,0.00,11,Gas Development, 
   31-029-13701-00-00  ,  Acsd Fee 1  ,  Akron Central School District  ,2009,,247.00,0.00,11,Gas Development, 
   31-029-18755-00-00  ,  Acsd Fee 3  ,  Akron Central School District  ,2009,,248.00,0.00,11,Gas Development, 
   31-013-60323-00-00  ,  Adamczak(Smith)1841-I  ,  Greenway Energy LLC  ,2009,0.00,1670.00,0.00,12,Gas Development, 
   31-003-60365-00-00  ,  Adams (Meade) 2134  ,  Alma Gas Company Inc.  ,2009,,266.00,0.00,12,Gas Development, 
   31-003-55721-00-00  ,  Adams 1  ,  Adams Erik A.  ,2009,9.00,0.00,4.00,12,Oil Development, 
   31-003-55722-00-00  ,  Adams 2  ,  Adams Erik A.  ,2009,12.00,0.00,6.00,12,Oil Development, 
   31-009-22163-00-00  ,  Adams 7355  ,  Greenway Energy LLC  ,2009,0.00,3063.00,0.00,12,Gas Development, 
   31-011-16123-00-00  ,  Adams 780-2  ,  A.D.C.O. Well Services Inc.  ,2009,,57.00,0.00,7,Gas Extension, 
   31-037-02184-00-00  ,  Adams Farm (Mix) 1925  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-009-18429-00-00  ,  Adams; K 1  ,  Greenway Energy LLC  ,2009,0.00,2041.00,0.00,12,Gas Development, 
   31-009-25459-00-02  ,  Adams/Raber 1B  ,  PC Exploration Inc.  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-013-16462-00-00  ,  Adamson; W 1  ,  PPP Future Development Inc.  ,2009,111.00,1327.00,275.00,12,Gas Development, 
   31-013-18922-00-00  ,  Adamson; W 1a  ,  PPP Future Development Inc.  ,2009,0.00,1912.00,0.00,12,Gas Development, 
   31-029-15301-00-00  ,  Adeline Decarlo-3  ,  PPP Future Development Inc.  ,2009,0.00,830.00,100.00,12,Gas Wildcat, 
   31-099-20428-00-00  ,  Adler 1 (4161)  ,  Greenway Energy LLC  ,2009,0.00,2261.00,0.00,12,Gas Development, 
   31-099-20430-00-00  ,  Adler 2 (4162)  ,  Greenway Energy LLC  ,2009,0.00,2289.00,0.00,12,Gas Development, 
   31-097-23222-00-00  ,  Affeldt 1  ,  Summit Operating LLC  ,2009,0.00,0.00,0.00,0,Not Listed, 
   31-029-17040-00-00  ,  Agle 1  ,  Stedman Energy Inc.  ,2009,,6907.00,0.00,12,Gas Development, 
   31-003-13698-00-00  ,  A-H Lot 65 W-6  ,  Sam Koehler Enterprises Inc.  ,2009,49.00,0.00,0.00,12,Oil Development, 
   31-003-10568-00-00  ,  A-H Lot 80-1  ,  Sam Koehler Enterprises Inc.  ,2009,61.00,0.00,0.00,12,Oil Development, 
   31-003-10255-00-00  ,  A-H Lot 80-10  ,  Sam Koehler Enterprises Inc.  ,2009,57.00,0.00,0.00,12,Oil Development, 
   31-003-10570-00-00  ,  A-H Lot 80-11  ,  Sam Koehler Enterprises Inc.  ,2009,43.00,0.00,0.00,12,Oil Development, 
   31-003-10473-00-00  ,  A-H Lot 80-2  ,  Sam Koehler Enterprises Inc.  ,2009,70.00,0.00,0.00,12,Oil Development, 
   31-003-10076-00-00  ,  A-H Lot 80-3  ,  Sam Koehler Enterprises Inc.  ,2009,59.00,0.00,0.00,12,Oil Development, 
   31-003-10101-00-00  ,  A-H Lot 80-4  ,  Sam Koehler Enterprises Inc.  ,2009,33.00,0.00,0.00,12,Oil Development, 
   31-003-10226-00-00  ,  A-H Lot 80-5  ,  Sam Koehler Enterprises Inc.  ,2009,32.00,0.00,0.00,12,Oil Development, 
   31-003-10144-00-00  ,  A-H Lot 80-6  ,  Sam Koehler Enterprises Inc.  ,2009,70.00,0.00,0.00,12,Oil Development, 
   31-003-10291-00-00  ,  A-H Lot 80-7  ,  Sam Koehler Enterprises Inc.  ,2009,48.00,0.00,0.00,12,Oil Development, 
   31-003-10098-00-00  ,  A-H Lot 80-8  ,  Sam Koehler Enterprises Inc.  ,2009,62.00,0.00,0.00,12,Oil Development, 
   31-003-10225-00-00  ,  A-H Lot 80-9  ,  Sam Koehler Enterprises Inc.  ,2009,55.00,0.00,0.00,12,Oil Development, 
   31-003-10447-00-00  ,  A-H Lot 80-A1  ,  Sam Koehler Enterprises Inc.  ,2009,62.00,0.00,0.00,12,Oil Development, 
   31-013-14307-00-00  ,  Ahlgren 6649  ,  Greenway Energy LLC  ,2009,0.00,906.00,0.00,12,Gas Development, 
   31-013-15462-00-00  ,  Ahlstrom 1  ,  PPP Future Development Inc.  ,2009,0.00,870.00,0.00,12,Gas Development, 
   31-009-14786-00-00  ,  Ahrens 1  ,  Alma Gas Company Inc.  ,2009,,201.00,0.00,12,Oil Development, 
   31-009-16284-00-00  ,  Ahrens 2  ,  Alma Gas Company Inc.  ,2009,,202.00,0.00,12,Oil Development, 
   31-009-16285-00-00  ,  Ahrens 3  ,  Alma Gas Company Inc.  ,2009,,201.00,0.00,12,Oil Development, 
   31-009-16286-00-00  ,  Ahrens 4  ,  Alma Gas Company Inc.  ,2009,,202.00,0.00,12,Oil Development, 
   31-009-16287-00-00  ,  Ahrens 5  ,  Alma Gas Company Inc.  ,2009,,201.00,0.00,12,Oil Development, 
   31-013-16908-00-00  ,  Aiken Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,4604.00,0.00,12,Gas Development, 
   31-013-17285-00-00  ,  Aiken; J 1  ,  Greenway Energy LLC  ,2009,0.00,1086.00,0.00,12,Gas Development, 
   31-003-25764-00-00  ,  Air Preheater 2  ,  PPP Future Development Inc.  ,2009,0.00,0.00,2496.00,12,Oil Development, 
   31-013-13881-00-00  ,  Akin 2  ,  Greenway Energy LLC  ,2009,0.00,2958.00,0.00,12,Gas Development, 
   31-037-17365-00-00  ,  Akron 1  ,  United States Gypsum Company  ,2009,0.00,620.00,0.00,12,Gas Wildcat, 
   31-109-22997-03-00  ,  Albanese 1-C  ,  Chesapeake Appalachia LLC  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-121-21229-00-00  ,  Albano; M. 1  ,  United States Gypsum Company  ,2009,0.00,2075.00,0.00,12,Gas Development, 
   31-029-16603-00-00  ,  Albrecht 1  ,  Earsing Mary E.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-07245-00-00  ,  Albro(Jensen) 369-I  ,  PPP Future Development Inc.  ,2009,0.00,304.00,0.00,6,Gas Development, 
   31-013-13546-00-00  ,  Alday; F 1  ,  Greenway Energy LLC  ,2009,0.00,818.00,0.00,12,Gas Development, 
   31-013-15397-00-00  ,  Alday; J 1  ,  Greenway Energy LLC  ,2009,0.00,1111.00,0.00,12,Gas Development, 
   31-013-15452-00-00  ,  Alday; J 2  ,  Greenway Energy LLC  ,2009,0.00,1283.00,0.00,12,Gas Development, 
   31-029-19272-00-00  ,  Alden Central School 1  ,  Alden Central School District  ,2009,,2675.00,0.00,12,Gas Development, 
   31-013-12643-00-00  ,  Aldewein 1  ,  Greenway Energy LLC  ,2009,0.00,970.00,0.00,11,Gas Development, 
   31-013-14859-00-00  ,  Aldewein Acres 1  ,  Greenway Energy LLC  ,2009,0.00,1225.00,0.00,10,Gas Development, 
   31-013-14860-00-00  ,  Aldewein Acres 2  ,  Greenway Energy LLC  ,2009,0.00,1722.00,0.00,12,Gas Development, 
   31-013-14861-00-00  ,  Aldewein Acres 3  ,  Greenway Energy LLC  ,2009,0.00,2333.00,0.00,12,Gas Development, 
   31-029-18708-00-00  ,  Aldinger 1  ,  Aldinger Naomi R.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-18709-00-00  ,  Aldinger 2  ,  Aldinger Naomi R.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-16547-00-00  ,  Alexander 1  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-20204-00-00  ,  Alexander/Rundell 1-332  ,  K. Petroleum Inc.  ,2009,0.00,210.00,0.00,12,Gas Development, 
   31-013-21767-00-00  ,  Alger 1  ,  Greenway Energy LLC  ,2009,0.00,2622.00,0.00,12,Gas Development, 
   31-029-18942-00-00  ,  Ali 1  ,  Alden Aurora Gas Company Inc.  ,2009,0.00,1462.00,0.00,12,Gas Development, 
   31-029-20034-00-00  ,  Alice Bauer 1  ,  Stedman Energy Inc.  ,2009,,643.00,0.00,12,Gas Development, 
   31-029-16599-00-00  ,  Alico 1  ,  Pefley Oil & Gas Inc.  ,2009,0.00,200.00,0.00,12,Gas Development, 
   31-029-63745-00-00  ,  All Saints Lutheran Church 1  ,  All Saints Lutheran Church  ,2009,,463.00,0.00,12,Gas Development, 
   31-029-03623-00-00  ,  Allen & Burke 1 IGC-10  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-003-65969-00-00  ,  Allen 01  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-65970-00-00  ,  Allen 02  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-04348-00-00  ,  Allen 023  ,  Plants and Goodwin Inc.  ,2009,0.00,0.00,1.00,1,Enhanced Oil Recovery - Injection, 
   31-003-65971-00-00  ,  Allen 03  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-65972-00-00  ,  Allen 04  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65973-00-00  ,  Allen 05  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-65974-00-00  ,  Allen 06  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-65975-00-00  ,  Allen 07  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-04233-00-00  ,  Allen 08  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-003-65956-00-00  ,  Allen 1  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65965-00-00  ,  Allen 10  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65966-00-00  ,  Allen 11  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-101-60706-00-00  ,  Allen 112e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-003-65967-00-00  ,  Allen 12  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65968-00-00  ,  Allen 13  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65957-00-00  ,  Allen 2  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-101-60705-00-00  ,  Allen 212e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-04393-00-00  ,  Allen 22  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-003-65958-00-00  ,  Allen 3  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-101-60704-00-00  ,  Allen 312e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-003-65959-00-00  ,  Allen 4  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-101-60703-00-00  ,  Allen 412e  ,  Plants and Goodwin Inc.  ,2009,0.00,0.00,1.00,1,Enhanced Oil Recovery - Injection, 
   31-003-65960-00-00  ,  Allen 5  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65961-00-00  ,  Allen 6  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65962-00-00  ,  Allen 7  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65963-00-00  ,  Allen 8  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-65964-00-00  ,  Allen 9  ,  J. J. Bucher Producing Corporation  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-101-11483-00-00  ,  Allen A13  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60691-00-00  ,  Allen A16  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60689-00-00  ,  Allen A17  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60686-00-00  ,  Allen A9  ,  Plants and Goodwin Inc.  ,2009,0.00,0.00,1.00,1,Enhanced Oil Recovery - Injection, 
   31-101-60684-00-00  ,  Allen A9E  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60680-00-00  ,  Allen O22e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-04401-00-00  ,  Allen W10  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60683-00-00  ,  Allen W12e  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-05802-00-00  ,  Allen W14e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60693-00-00  ,  Allen W15  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60681-00-00  ,  Allen W15e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60690-00-00  ,  Allen W17  ,  Plants and Goodwin Inc.  ,2009,0.00,0.00,1.00,1,Enhanced Oil Recovery - Injection, 
   31-101-08861-00-00  ,  Allen W17e  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60688-00-00  ,  Allen W19  ,  Sam Koehler Enterprises Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-60687-00-00  ,  Allen W20  ,  Plants and Goodwin Inc.  ,2009,7.00,,1.00,6,Oil Development, 
   31-101-60685-00-00  ,  Allen W9  ,  Sam Koehler Enterprises Inc.  ,2009,7.00,,1.00,6,Oil Development, 
   31-009-16964-00-00  ,  Allen; W 1  ,  Greenway Energy LLC  ,2009,0.00,1417.00,0.00,1,Gas Development, 
   31-029-04586-00-00  ,  Allenbach H 14  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-13279-00-00  ,  Allenbrand 548  ,  PPP Future Development Inc.  ,2009,0.00,650.00,0.00,12,Gas Development, 
   31-101-16100-00-00  ,  Allen-Edwards A-13N  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-101-16438-00-00  ,  Allen-Edwards W11  ,  Plants and Goodwin Inc.  ,2009,7.00,,1.00,6,Oil Development, 
   31-101-16278-00-00  ,  Allen-Edwards W11e  ,  Plants and Goodwin Inc.  ,2009,9.00,,1.00,6,Oil Development, 
   31-097-23813-00-00  ,  Alletto 1  ,  Repsol Oil & Gas USA LLC  ,2009,0.00,14819.00,149.00,12,Gas Wildcat, 
   31-015-26096-00-00  ,  Allington M 1  ,  Talisman Energy USA Inc.  ,2009,0.00,5117.00,766.00,1,Dry Wildcat, 
   31-013-16371-00-00  ,  Allnatt NY 24  ,  PPP Future Development Inc.  ,2009,,1989.00,0.00,12,Gas Development, 
   31-013-16539-00-00  ,  Allnatt R 3  ,  Kastle Resources Enterprises Inc.  ,2009,,0.00,0.00,12,Gas Development, 
   31-003-05463-00-00  ,  Alma Hill Lot 79 1579  ,  Estate of James Robert Wells  ,2009,11.00,0.00,0.00,12,Oil Development, 
   31-003-05488-00-00  ,  Alma Hill Lot 79 1679  ,  Estate of James Robert Wells  ,2009,13.00,0.00,0.00,12,Oil Development, 
   31-003-12873-00-00  ,  Alma Hill; Lot 44 5  ,  Klein Oil & Logging  ,2009,91.00,,15.00,6,Oil Wildcat, 
   31-121-17188-00-00  ,  Almeter 1  ,  United States Gypsum Company  ,2009,0.00,858.00,0.00,12,Gas Development, 
   31-003-60942-00-00  ,  Almy 1  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60951-00-00  ,  Almy 10  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60943-00-00  ,  Almy 2  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60944-00-00  ,  Almy 3  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60945-00-00  ,  Almy 4  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60946-00-00  ,  Almy 5  ,  Greene Sheldon K.  ,2009,40.00,,15.00,3,Oil Development, 
   31-003-60947-00-00  ,  Almy 6  ,  Greene Sheldon K.  ,2009,37.00,,12.00,3,Oil Development, 
   31-003-60948-00-00  ,  Almy 7  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60949-00-00  ,  Almy 8  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-60950-00-00  ,  Almy 9  ,  Greene Sheldon K.  ,2009,0.00,0.00,0.00,0,Oil Development, 
