   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-17852-00-00  ,  Auffinger 4  ,  PPP Future Development Inc.  ,1991,200.00,200.00,0.00,8, GD , 
   31-069-14296-00-00  ,  Ault 1 (LRC 33)  ,  Brocklebank Terry K.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11503-00-00  ,  Austin 349  ,  PPP Future Development Inc.  ,1991,0.00,325.00,54.00,7, GD , 
   31-013-11504-00-00  ,  Austin 350  ,  Greenway Energy LLC  ,1991,0.00,998.00,36.00,12, GD , 
   31-013-11586-00-00  ,  Austin 352  ,  PPP Future Development Inc.  ,1991,0.00,698.00,0.00,12, GD , 
   31-009-13363-00-00  ,  Averill 1687-I  ,  Seneca Resources Corporation  ,1991,0.00,1547.00,6.00,12, GD , 
   31-009-13365-00-00  ,  Averill E R-7  ,  National Fuel Gas Supply Corporation  ,1991,0.00,0.00,0.00,0, GD , 
   31-011-20679-00-00  ,  Aversa 1104-1  ,  A.D.C.O. Well Services Inc.  ,1991,0.00,7535.00,0.00,12, GD , 
   31-051-17369-00-00  ,  Ayers 155  ,  PXG Energy LLC  ,1991,0.00,1287.00,110.00,12, GD , 
   31-013-09962-00-00  ,  Aynardi; M 1-308 (16)  ,  Greenway Energy LLC  ,1991,0.00,3109.00,0.00,12, GD , 
   31-029-60908-00-00  ,  B Ruzewski 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-013-14846-00-00  ,  B Thomas 1  ,  PPP Future Development Inc.  ,1991,0.00,1026.00,115.00,6, GD , 
   31-037-16184-00-00  ,  Babcock 1  ,  Stedman Energy Inc.  ,1991,0.00,4736.00,0.00,12, GD , 
   31-013-10177-00-00  ,  Babcock 1 130  ,  Greenway Energy LLC  ,1991,0.00,2482.00,0.00,12, GD , 
   31-013-11886-00-00  ,  Babcock 1 (409)  ,  Greenway Energy LLC  ,1991,0.00,1914.00,0.00,12, GD , 
   31-013-10292-00-00  ,  Babcock; G (31)  ,  Greenway Energy LLC  ,1991,0.00,2424.00,0.00,12, GD , 
   31-037-17521-00-00  ,  Babel 1  ,  United States Gypsum Company  ,1991,0.00,5932.00,0.00,12, GD , 
   31-013-14362-00-00  ,  Babo; D 1  ,  Knight Michael L.  ,1991,0.00,552.00,0.00,3, GD , 
   31-013-15263-00-00  ,  Babyak 2  ,  Pefley Oil & Gas Inc.  ,1991,0.00,1192.00,0.00,0, GD , 
   31-013-15943-00-00  ,  Backus Unit 1  ,  PPP Future Development Inc.  ,1991,0.00,6150.00,95.00,12, GD , 
   31-011-20451-00-00  ,  Bacon 1 (521-2)  ,  Greenway Energy LLC  ,1991,0.00,8413.00,0.00,12, GD , 
   31-011-20452-00-00  ,  Bacon 1 (522-3)  ,  Greenway Energy LLC  ,1991,0.00,15132.00,0.00,12, GD , 
   31-011-20453-00-00  ,  Bacon 1 (545-4)  ,  Greenway Energy LLC  ,1991,0.00,9542.00,0.00,12, GD , 
   31-011-20454-00-00  ,  Bacon 1 (606-5)  ,  Greenway Energy LLC  ,1991,0.00,7566.00,0.00,12, GD , 
   31-011-04448-00-00  ,  Bacon 1 (785-1)  ,  Greenway Energy LLC  ,1991,0.00,5238.00,0.00,12, GD , 
   31-011-20455-00-00  ,  Bacon 1 613-6  ,  Greenway Energy LLC  ,1991,0.00,10292.00,0.00,12, GD , 
   31-011-20422-00-00  ,  Bacon J 2  ,  F & G Exploration LLC  ,1991,0.00,10786.00,0.00,0, GD , 
   31-011-20421-00-00  ,  Bacon J 3  ,  F & G Exploration LLC  ,1991,0.00,4877.00,0.00,0, GD , 
   31-011-20572-00-00  ,  Bacon J 4  ,  F & G Exploration LLC  ,1991,0.00,9396.00,0.00,0, GD , 
   31-011-19599-00-00  ,  Bacon Unit 1 No 1  ,  F & G Exploration LLC  ,1991,0.00,19293.00,0.00,12, GD , 
   31-011-19592-00-00  ,  Bacon Unit 2 No 2  ,  F & G Exploration LLC  ,1991,0.00,7750.00,0.00,12, GD , 
   31-121-20796-00-00  ,  Bacon; J. 1  ,  United States Gypsum Company  ,1991,0.00,1651.00,45.00,12, GD , 
   31-013-16361-00-00  ,  Baer 3  ,  Stedman Energy Inc.  ,1991,0.00,1761.00,0.00,3, GD , 
   31-013-15811-00-00  ,  Bain; W 1  ,  Greenway Energy LLC  ,1991,0.00,813.00,0.00,6, GD , 
   31-121-18208-00-00  ,  Bainbridge 1  ,  PXG Energy LLC  ,1991,0.00,131.00,5.00,5, GD , 
   31-013-12352-00-00  ,  Baiocco; O (467)  ,  Greenway Energy LLC  ,1991,0.00,2801.00,7.00,12, GD , 
   31-009-16424-00-00  ,  Baird 1  ,  Greenway Energy LLC  ,1991,0.00,749.00,0.00,6, GD , 
   31-009-16423-00-00  ,  Baird 2  ,  Greenway Energy LLC  ,1991,0.00,3819.00,0.00,12, GD , 
   31-009-16860-00-00  ,  Baird 4  ,  Greenway Energy LLC  ,1991,0.00,4377.00,0.00,11, GD , 
   31-029-13812-00-00  ,  Baker 1  ,  Simme Steven  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-13813-00-00  ,  Baker 2  ,  Miller Kyle  ,1991,0.00,0.00,0.00,0, GD , 
   31-011-19647-00-00  ,  Baker 430-1  ,  Greenway Energy LLC  ,1991,0.00,8304.00,0.00,12, GD , 
   31-009-17055-00-00  ,  Baker; F 1  ,  Pefley Oil & Gas Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-14777-00-00  ,  Baker; JJ 1  ,  Baker James J. & Jacqueline J.  ,1991,0.00,4222.00,0.00,12, GD , 
   31-013-14778-00-00  ,  Baker; JJ 2  ,  Greenway Energy LLC  ,1991,0.00,571.00,35.00,5, GD , 
   31-013-16034-00-00  ,  Bakerink; R 1  ,  Greenway Energy LLC  ,1991,0.00,2037.00,225.00,12, GD , 
   31-029-12959-00-00  ,  Balcerzak 1  ,  Balcerzak Mr. & Mrs. Raymond R. Sr.  ,1991,0.00,0.00,0.00,12, GD , 
   31-051-19407-00-00  ,  Baldeck-Callen 1 (298)  ,  PXG Energy LLC  ,1991,0.00,2874.00,65.00,12, GD , 
   31-037-19534-00-00  ,  Baldwin 1  ,  United States Gypsum Company  ,1991,0.00,503.00,0.00,8, GD , 
   31-029-21197-00-00  ,  Baldwin; R 1  ,  Greenway Energy LLC  ,1991,0.00,4692.00,10.00,0, GD , 
   31-013-14280-00-00  ,  Ball 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,10, GD , 
   31-013-12391-00-00  ,  Ball 483  ,  Greenway Energy LLC  ,1991,0.00,1910.00,10.00,7, GD , 
   31-013-12242-00-00  ,  Ball 490  ,  PPP Future Development Inc.  ,1991,0.00,449.00,15.00,11, GD , 
   31-011-13600-00-00  ,  Ball C & W A102-8  ,  OI Auburn Inc.  ,1991,0.00,1491.00,0.00,12, GD , 
   31-011-13644-00-00  ,  Ball C & W T113-11  ,  OI Auburn Inc.  ,1991,0.00,139.00,0.00,12, GD , 
   31-013-16060-00-00  ,  Ball Unit 1  ,  PPP Future Development Inc.  ,1991,0.00,3482.00,0.00,12, GD , 
   31-013-12090-00-00  ,  Ball Unit 1 (1305)  ,  Greenway Energy LLC  ,1991,0.00,701.00,6.00,12, GD , 
   31-013-12421-00-00  ,  Ball; C 1 (445)  ,  Greenway Energy LLC  ,1991,0.00,7299.00,8.00,12, GD , 
   31-013-12238-00-00  ,  Ball; G 1 (478)  ,  Belden & Blake Corporation  ,1991,0.00,0.00,71.00,0, GD , 
   31-013-20712-00-00  ,  Ball; R. 1 7323  ,  Greenway Energy LLC  ,1991,0.00,4462.00,15.00,12, GD , 
   31-013-20070-00-00  ,  Ball; R. 2 7324  ,  Greenway Energy LLC  ,1991,0.00,8131.00,20.00,12, GD , 
   31-013-20713-00-00  ,  Ball; R. 3 7325  ,  Greenway Energy LLC  ,1991,0.00,10254.00,30.00,12, GD , 
   31-013-20912-00-00  ,  Ball; R. 4 7326  ,  Greenway Energy LLC  ,1991,0.00,15622.00,75.00,12, GD , 
   31-029-15809-00-00  ,  Ballard Dairy 1 1497  ,  Fox Construction Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-12880-00-00  ,  Baran 1  ,  Greenway Energy LLC  ,1991,0.00,1864.00,25.00,12, GD , 
   31-013-13035-00-00  ,  Baran 2  ,  Greenway Energy LLC  ,1991,0.00,3570.00,0.00,12, GD , 
   31-013-18935-00-00  ,  Baran; L 1  ,  Greenway Energy LLC  ,1991,0.00,2381.00,25.00,12, GD , 
   31-009-22080-00-00  ,  Barber 1  ,  Greenway Energy LLC  ,1991,0.00,2612.00,3.00,4, GD , 
   31-013-11456-00-00  ,  Barber 259  ,  Greenway Energy LLC  ,1991,0.00,3876.00,0.00,12, GD , 
   31-013-11524-00-00  ,  Barber 268  ,  Greenway Energy LLC  ,1991,0.00,2246.00,0.00,12, GD , 
   31-013-11585-00-00  ,  Barber 309  ,  Greenway Energy LLC  ,1991,0.00,3232.00,12.00,12, GD , 
   31-003-19207-00-00  ,  Barber B-1  ,  Barber James C.  ,1991,0.00,0.00,0.00,0, GD , 
   31-121-04496-00-00  ,  Barber E J 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11022-00-00  ,  Barber; C 158  ,  Greenway Energy LLC  ,1991,0.00,280.00,0.00,8, GD , 
   31-121-13990-00-00  ,  Barberg 1  ,  Klimko Nathan J.  ,1991,0.00,85.00,0.00,12, GD , 
   31-013-14369-00-00  ,  Barden; P 1  ,  Greenway Energy LLC  ,1991,0.00,965.00,10.00,12, GD , 
   31-013-16881-00-00  ,  Bargar 6  ,  PPP Future Development Inc.  ,1991,0.00,2287.00,0.00,7, GD , 
   31-013-20121-00-00  ,  Bargar 7  ,  Oil Gas & Land Services Inc.  ,1991,7.00,30.00,11.00,0,Not Listed, 
   31-013-15360-00-00  ,  Barger 1  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-18343-00-00  ,  Barger 1b  ,  PPP Future Development Inc.  ,1991,54.00,235.00,77.00,12, OD , 
   31-013-15359-00-00  ,  Barger 2  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-14428-00-00  ,  Barger; D 1  ,  Greenway Energy LLC  ,1991,0.00,4484.00,0.00,12, GD , 
   31-037-20692-00-00  ,  Barillari; M & T 1  ,  United States Gypsum Company  ,1991,0.00,4262.00,115.00,12, GD , 
   31-003-15512-00-00  ,  Barker b-1  ,  Gildemeister Carlos & Theresa  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11564-00-00  ,  Barker J 338  ,  Greenway Energy LLC  ,1991,0.00,360.00,7.00,12, GD , 
   31-013-18667-00-00  ,  Barkstrom 226  ,  PXG Energy LLC  ,1991,0.00,0.00,0.00,0, OD , 
   31-013-20203-00-00  ,  Barkstrom 341  ,  K. Petroleum Inc.  ,1991,0.00,63.00,75.00,1, OD , 
   31-013-18132-00-00  ,  Barkstrom Unit 171  ,  Lenape Resources Corp. The  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16067-00-00  ,  Barmore 1  ,  The Gerry Homes  ,1991,0.00,6600.00,0.00,4, GD , 
   31-013-18765-00-00  ,  Barmore Unit 3  ,  Universal Resources Holdings Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-14825-00-00  ,  Barmore; D 1  ,  Greenway Energy LLC  ,1991,0.00,2151.00,55.00,9, GD , 
   31-013-15414-00-00  ,  Barmore; E 1  ,  Universal Resources Holdings Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-121-16887-00-00  ,  Barnes 1  ,  United States Gypsum Company  ,1991,0.00,1472.00,0.00,12, GD , 
   31-013-18141-00-00  ,  Barney 711  ,  Greenway Energy LLC  ,1991,0.00,795.00,0.00,12, GD , 
   31-013-17985-00-00  ,  Barney 729  ,  Greenway Energy LLC  ,1991,0.00,857.00,0.00,12, GD , 
   31-013-18038-00-00  ,  Barney 730  ,  Greenway Energy LLC  ,1991,0.00,1385.00,0.00,12, GD , 
   31-013-18039-00-00  ,  Barney 732  ,  Greenway Energy LLC  ,1991,0.00,222.00,0.00,12, GD , 
   31-013-18054-00-00  ,  Barney 733  ,  Greenway Energy LLC  ,1991,0.00,3544.00,58.00,12, GD , 
   31-013-18062-00-00  ,  Barney 734  ,  Greenway Energy LLC  ,1991,0.00,865.00,0.00,12, GD , 
   31-013-18061-00-00  ,  Barney 735  ,  Greenway Energy LLC  ,1991,0.00,2460.00,176.00,12, GD , 
   31-013-18190-00-00  ,  Barney 737a  ,  Greenway Energy LLC  ,1991,0.00,1873.00,20.00,12, GD , 
   31-107-20644-00-00  ,  Barnhart 1  ,  Stagecoach Pipeline & Storage Company LLC  ,1991,0.00,144989.00,50.00,12, GD , 
   31-037-17351-00-00  ,  Baron 2  ,  PPP Future Development Inc.  ,1991,0.00,518.00,0.00,3, GD , 
   31-037-16187-00-00  ,  Baron 801  ,  PPP Future Development Inc.  ,1991,0.00,2949.00,0.00,12, GD , 
   31-013-14597-00-00  ,  Barone 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,6, GD , 
   31-013-21798-00-00  ,  Barr/Samuelson 2  ,  K. Petroleum Inc.  ,1991,0.00,2332.00,195.00,7, GD , 
   31-013-19821-00-00  ,  Barr/Samuelson 293  ,  K. Petroleum Inc.  ,1991,0.00,20297.00,40.00,12, GD , 
   31-029-12292-00-00  ,  Barratt 1382  ,  Greenway Energy LLC  ,1991,0.00,243.00,0.00,2, GD , 
   31-029-14878-00-00  ,  Barrett 1  ,  PPP Future Development Inc.  ,1991,0.00,2.00,0.00,1, GD , 
   31-029-14511-00-00  ,  Barrett 1360  ,  National Fuel Gas Supply Corporation  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11879-00-00  ,  Barrett 399  ,  Greenway Energy LLC  ,1991,0.00,12809.00,0.00,12, GD , 
   31-009-18271-00-00  ,  Barrett; C 1  ,  Greenway Energy LLC  ,1991,0.00,2998.00,0.00,12, GD , 
   31-009-18287-00-00  ,  Barrett; C 2  ,  Greenway Energy LLC  ,1991,0.00,5728.00,25.00,12, GD , 
   31-009-18308-00-00  ,  Barrett; C 3  ,  Greenway Energy LLC  ,1991,0.00,4457.00,0.00,12, GD , 
   31-029-15742-00-00  ,  Barrier 1  ,  Weil Resources Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-18440-00-00  ,  Barringer 716  ,  Lenape Resources Inc.  ,1991,0.00,5.00,2.00,1, GD , 
   31-013-17675-00-00  ,  Barringer; L 1  ,  N.E.A. Cross of N.Y. Inc.  ,1991,0.00,125.00,17.00,6, GD , 
   31-013-09616-00-00  ,  Barrus 1  ,  PPP Future Development Inc.  ,1991,0.00,102.00,10.00,5, GD , 
   31-037-16178-00-00  ,  Bartholf 1  ,  United States Gypsum Company  ,1991,0.00,21546.00,0.00,12, GD , 
   31-037-19456-00-00  ,  Bartholf 2  ,  United States Gypsum Company  ,1991,0.00,270.00,44.00,3, GD , 
   31-037-19439-00-00  ,  Bartholf; D. 3  ,  United States Gypsum Company  ,1991,0.00,638.00,34.00,10, GD , 
   31-037-19571-00-00  ,  Bartlett 1  ,  United States Gypsum Company  ,1991,0.00,11259.00,0.00,12, GD , 
   31-009-17014-00-00  ,  Barton 1  ,  Stedman Energy Inc.  ,1991,0.00,1074.00,12.00,12, GD , 
   31-009-18280-00-00  ,  Barton 2  ,  Stedman Energy Inc.  ,1991,0.00,1222.00,14.00,12, GD , 
   31-029-15329-00-00  ,  Bartz 842  ,  Schreiner Oil and Gas Inc.  ,1991,0.00,2020.00,14.00,11, GD , 
   31-029-15388-00-00  ,  Bartz 843  ,  Schreiner Oil and Gas Inc.  ,1991,0.00,796.00,0.00,11, GD , 
   31-121-16076-00-00  ,  Bartz; E. 1  ,  United States Gypsum Company  ,1991,0.00,1124.00,3.00,3, GD , 
   31-121-15387-00-00  ,  Bartz; L. 1  ,  United States Gypsum Company  ,1991,0.00,492.00,126.00,8, GD , 
   31-121-16271-00-00  ,  Bartz; L. 2  ,  United States Gypsum Company  ,1991,0.00,0.00,0.00,0, GD , 
   31-037-21289-00-00  ,  Bartz; R & R 1  ,  United States Gypsum Company  ,1991,0.00,874.00,0.00,12, GD , 
   31-013-16092-00-00  ,  Baschman 1  ,  PPP Future Development Inc.  ,1991,1880.00,1880.00,0.00,8, GD , 
   31-013-14467-00-00  ,  Battaglia & Thomas 1  ,  Stedman Energy Inc.  ,1991,0.00,1977.00,0.00,12, GD , 
   31-029-17156-00-00  ,  Battaglia 1408  ,  Ronald P. Lehman d/b/a Medina Pipe & Line Company  ,1991,0.00,1028.00,10.00,11, GD , 
   31-013-14468-00-00  ,  Battaglia-Thomas 2  ,  Stedman Energy Inc.  ,1991,0.00,30060.00,0.00,12, GD , 
   31-013-11474-00-00  ,  Batykefer 1227  ,  Greenway Energy LLC  ,1991,0.00,1150.00,6.00,12, GD , 
   31-029-15425-00-00  ,  Bauder 1  ,  Stedman Energy Inc.  ,1991,0.00,794.00,0.00,7, GD , 
   31-013-17729-00-00  ,  Bauer 1  ,  Stedman Energy Inc.  ,1991,0.00,2386.00,0.00,6, GD , 
   31-013-17742-00-00  ,  Bauer 2  ,  Oil Gas & Land Services Inc.  ,1991,0.00,68.00,0.00,5, GD , 
   31-037-19668-00-00  ,  Bauer 3  ,  United States Gypsum Company  ,1991,0.00,3850.00,0.00,12, GD , 
   31-013-18292-00-00  ,  Bautista 773  ,  Greenway Energy LLC  ,1991,0.00,2454.00,58.00,12, GD , 
   31-013-18389-00-00  ,  Bayle; C 1  ,  N.E.A. Cross of N.Y. Inc.  ,1991,0.00,99.00,13.00,6, GD , 
   31-013-20202-00-00  ,  Bayliss 336  ,  K. Petroleum Inc.  ,1991,0.00,1644.00,0.00,6, GD , 
   31-029-02966-00-00  ,  Beachy 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-029-60909-00-00  ,  Beachy 2  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-029-03911-00-00  ,  Beachy 3  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-037-19687-00-00  ,  Beachy; C. 1  ,  United States Gypsum Company  ,1991,0.00,914.00,22.00,12, GD , 
   31-121-17603-00-00  ,  Beagle 1  ,  United States Gypsum Company  ,1991,0.00,3781.00,0.00,12, GD , 
   31-037-11623-00-00  ,  Beal 2  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,1663.00,0.00,12, GD , 
   31-037-14487-00-00  ,  Beal 3  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,1663.00,0.00,12, GD , 
   31-013-11181-00-00  ,  Beardsley; J 134  ,  Greenway Energy LLC  ,1991,0.00,299.00,20.00,7, GD , 
   31-013-14480-00-00  ,  Beaujean; H 1  ,  Greenway Energy LLC  ,1991,0.00,2415.00,0.00,10, GD , 
   31-009-17155-00-00  ,  Beaver 1  ,  PPP Future Development Inc.  ,1991,0.00,1182.00,0.00,8, GD , 
   31-009-17171-00-00  ,  Beaver 2  ,  PPP Future Development Inc.  ,1991,0.00,2897.00,0.00,8, GD , 
   31-009-16882-00-00  ,  Beaver; D 1  ,  Greenway Energy LLC  ,1991,0.00,2054.00,0.00,10, GD , 
   31-009-17185-00-00  ,  Beaver; D 2  ,  Greenway Energy LLC  ,1991,0.00,5957.00,0.00,12, GD , 
   31-009-17186-00-00  ,  Beaver; D 3  ,  Greenway Energy LLC  ,1991,0.00,4236.00,0.00,12, GD , 
   31-009-17201-00-00  ,  Beaver; D 4  ,  Greenway Energy LLC  ,1991,0.00,3549.00,0.00,12, GD , 
   31-009-17289-00-00  ,  Beaver; X 1  ,  Greenway Energy LLC  ,1991,0.00,3832.00,0.00,12, GD , 
   31-009-17290-00-00  ,  Beaver; X 2  ,  Greenway Energy LLC  ,1991,0.00,2443.00,0.00,12, GD , 
   31-029-60316-00-00  ,  Becher(Deenfrund)993-I  ,  Greenway Energy LLC  ,1991,0.00,6776.00,2.00,12, GD , 
   31-029-16956-00-00  ,  Becher-Pouthier 1  ,  Frey Well Drilling Inc.  ,1991,0.00,24.00,0.00,1, GD , 
   31-013-14545-00-00  ,  Beck 569  ,  Greenway Energy LLC  ,1991,0.00,1256.00,47.00,12, GD , 
   31-013-13780-00-00  ,  Beck 578  ,  Greenway Energy LLC  ,1991,0.00,2989.00,0.00,12, GD , 
   31-013-14151-00-00  ,  Beck 6652  ,  Greenway Energy LLC  ,1991,0.00,2008.00,0.00,12, GD , 
   31-013-14596-00-00  ,  Becker 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,10, GD , 
   31-013-12093-00-00  ,  Becker 1308  ,  Greenway Energy LLC  ,1991,0.00,1739.00,10.00,12, GD , 
   31-013-10253-00-00  ,  Becker 25  ,  Greenway Energy LLC  ,1991,0.00,2428.00,0.00,12, GD , 
   31-013-10967-00-00  ,  Becker 27  ,  Greenway Energy LLC  ,1991,0.00,4051.00,0.00,12, GD , 
   31-013-18511-00-00  ,  Beckerink; E 1  ,  Neckers Leonard Carl Jr. and Kristine Rae  ,1991,0.00,464.00,6.00,4, GD , 
   31-013-17799-00-00  ,  Beckerink; H 1  ,  Greenway Energy LLC  ,1991,0.00,644.00,111.00,10, GD , 
   31-013-20211-00-00  ,  Beckerink; H 6  ,  Greenway Energy LLC  ,1991,0.00,737.00,63.00,11, GD , 
   31-013-16829-00-00  ,  Beckerink; I 1  ,  Neckers Barry and Kathy  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-18872-00-00  ,  Beckerink; K 1  ,  Cabot Oil & Gas Corp.  ,1991,0.00,143.00,0.00,2, GD , 
   31-013-16616-00-00  ,  Beckerink; R 1  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16617-00-00  ,  Beckerink; R 2  ,  Greenway Energy LLC  ,1991,0.00,799.00,210.00,8, GD , 
   31-013-18258-00-00  ,  Beckerink; R 3  ,  Greenway Energy LLC  ,1991,0.00,7488.00,140.00,12, GD , 
   31-013-12130-00-00  ,  Beebe 1232  ,  Greenway Energy LLC  ,1991,0.00,4334.00,14.00,12, GD , 
   31-013-02937-00-00  ,  Beebe Ida 1980-I  ,  Erebor Resources LLC  ,1991,0.00,868.00,0.00,12, GD , 
   31-121-18148-00-00  ,  Beechler 1  ,  United States Gypsum Company  ,1991,0.00,706.00,0.00,12, GD , 
   31-013-20722-00-00  ,  Beers 1  ,  PPP Future Development Inc.  ,1991,0.00,3818.00,0.00,9, GD , 
   31-037-19659-00-00  ,  Beideck; E. 1  ,  United States Gypsum Company  ,1991,0.00,1631.00,0.00,12, GD , 
   31-029-16876-00-00  ,  Beier 1  ,  Hammersmith Beverly  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16255-00-00  ,  Beightol 1  ,  PPP Future Development Inc.  ,1991,2700.00,2700.00,0.00,8, GD , 
   31-013-17196-00-00  ,  Beightol 2  ,  PPP Future Development Inc.  ,1991,835.00,835.00,0.00,8, GD , 
   31-013-18236-00-00  ,  Beightol; J 1  ,  Greenway Energy LLC  ,1991,0.00,3531.00,20.00,12, GD , 
   31-013-18237-00-00  ,  Beightol; J 2  ,  Greenway Energy LLC  ,1991,0.00,2268.00,0.00,12, GD , 
   31-013-18238-00-00  ,  Beightol; J 3  ,  Greenway Energy LLC  ,1991,0.00,3320.00,0.00,12, GD , 
   31-013-18243-00-00  ,  Beightol; L 1  ,  Greenway Energy LLC  ,1991,0.00,1365.00,0.00,12, GD , 
   31-013-18244-00-00  ,  Beightol; L 2  ,  Greenway Energy LLC  ,1991,0.00,63.00,0.00,4, GD , 
   31-013-18301-00-00  ,  Beightol; L 3  ,  Greenway Energy LLC  ,1991,0.00,2095.00,25.00,10, GD , 
   31-013-18302-00-00  ,  Beightol; L 4  ,  Greenway Energy LLC  ,1991,0.00,2194.00,18.00,12, GD , 
   31-013-18303-00-00  ,  Beightol; L 5  ,  Greenway Energy LLC  ,1991,0.00,719.00,0.00,12, GD , 
   31-013-18446-00-00  ,  Beightol; L 6  ,  Greenway Energy LLC  ,1991,0.00,5412.00,20.00,12, GD , 
   31-013-10934-00-00  ,  Belanger 162  ,  Greenway Energy LLC  ,1991,0.00,2474.00,0.00,12, GD , 
   31-013-10459-00-00  ,  Belardi 91  ,  Greenway Energy LLC  ,1991,0.00,2666.00,0.00,12, GD , 
   31-013-12286-00-00  ,  Beldon 449  ,  PPP Future Development Inc.  ,1991,0.00,219.00,0.00,9, GD , 
   31-009-21935-00-00  ,  Bell 1243  ,  Greenway Energy LLC  ,1991,0.00,11073.00,0.00,6, GD , 
   31-121-04343-00-00  ,  Bell Willard 1  ,  PPP Future Development Inc.  ,1991,0.00,319.00,0.00,10, GD , 
   31-121-04349-00-00  ,  Bell Willard 2  ,  PPP Future Development Inc.  ,1991,0.00,141.00,0.00,8, GD , 
   31-013-19731-00-00  ,  Bellardo 761  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-19813-00-00  ,  Bellardo 800  ,  Greenway Energy LLC  ,1991,0.00,4571.00,80.00,12, GD , 
   31-029-66431-00-00  ,  Belscher 1168  ,  National Fuel Gas Supply Corporation  ,1991,0.00,1906.00,0.00,12, GD , 
   31-013-11255-00-00  ,  Bemis 229  ,  Greenway Energy LLC  ,1991,0.00,7557.00,7.00,12, GD , 
   31-013-16957-00-00  ,  Bemis; D 1  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-17853-00-00  ,  Bemis; M 1  ,  Greenway Energy LLC  ,1991,0.00,5354.00,60.00,12, GD , 
   31-013-16899-00-00  ,  Bemis; M 2  ,  Greenway Energy LLC  ,1991,0.00,9448.00,80.00,12, GD , 
   31-013-16900-00-00  ,  Bemis; M 3  ,  Greenway Energy LLC  ,1991,0.00,1479.00,0.00,12, GD , 
   31-013-11562-00-00  ,  Bemus 214  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-18963-00-00  ,  Bemus Pt Golf Course 1  ,  PPP Future Development Inc.  ,1991,0.00,21178.00,390.00,0, GD , 
   31-011-15747-00-00  ,  Bench A-119-1  ,  OI Auburn Inc.  ,1991,0.00,5816.00,0.00,12, GD , 
   31-011-13655-00-00  ,  Bench G & L A-119-6  ,  OI Auburn Inc.  ,1991,0.00,4450.00,0.00,12, GD , 
   31-013-15026-00-00  ,  Bender 1  ,  U. S. Energy Development Corporation  ,1991,0.00,811.00,20.00,11, GD , 
   31-013-15027-00-00  ,  Bender 2  ,  PPP Future Development Inc.  ,1991,0.00,811.00,20.00,11, GD , 
   31-013-11339-00-00  ,  Bender 284  ,  Greenway Energy LLC  ,1991,0.00,1073.00,0.00,7, GD , 
   31-013-15028-00-00  ,  Bender 3  ,  PPP Future Development Inc.  ,1991,0.00,811.00,20.00,11, GD , 
   31-013-16833-00-00  ,  Benedict; W 1  ,  Universal Resources Holdings Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-09940-00-00  ,  Bennet Lyle H 1  ,  Greenway Energy LLC  ,1991,0.00,1440.00,0.00,5, GD , 
   31-037-12059-00-00  ,  Bennett 1  ,  United States Gypsum Company  ,1991,0.00,1005.00,0.00,12, GD , 
   31-013-18941-00-00  ,  Bennett et al 1  ,  Stedman Energy Inc.  ,1991,0.00,1006.00,45.00,0, GD , 
   31-029-08862-00-00  ,  Bennett Road Farm 1  ,  Greenway Energy LLC  ,1991,0.00,6533.00,0.00,11, GD , 
